"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"804","51766","443","172.24.21.152","172.217.5.5","23217","2876629530","95374133","false","true","false","false","20","false","true","819"
"805","51766","443","172.24.21.152","172.217.5.5","23217","2876629613","95374133","false","true","false","false","20","false","true","819"
"806","443","51766","172.217.5.5","172.24.21.152","23217","95374133","2876630993","false","true","false","false","20","true","false","35880"
"807","51766","443","172.24.21.152","172.217.5.5","23219","2876630993","95374133","false","true","false","false","20","false","true","819"
"808","51766","443","172.24.21.152","172.217.5.5","23219","2876632373","95374133","false","true","false","false","20","false","true","819"
"809","443","51766","172.217.5.5","172.24.21.152","23219","95374133","2876633753","false","true","false","false","20","true","false","36225"
"810","51766","443","172.24.21.152","172.217.5.5","23222","2876633753","95374133","false","true","false","false","20","false","true","819"
"811","51766","443","172.24.21.152","172.217.5.5","23222","2876633921","95374133","false","true","false","false","20","false","true","819"
"812","443","51766","172.217.5.5","172.24.21.152","23222","95374133","2876635301","false","true","false","false","20","true","false","35838"
"813","51766","443","172.24.21.152","172.217.5.5","23222","2876635301","95374133","false","true","false","false","20","false","true","819"
"814","51766","443","172.24.21.152","172.217.5.5","23227","2876636681","95374133","false","true","false","false","20","false","true","819"
"815","443","51766","172.217.5.5","172.24.21.152","23227","95374133","2876638061","false","true","false","false","20","true","false","35535"
"816","51766","443","172.24.21.152","172.217.5.5","23227","2876638061","95374133","false","true","false","false","20","false","true","819"
"817","443","51766","172.217.5.5","172.24.21.152","23431","95374133","2876639323","false","true","false","false","20","true","false","35219"
"818","443","51766","172.217.5.5","172.24.21.152","26556","95374133","2876639323","false","true","false","false","20","true","false","35219"
"819","443","51766","172.217.5.5","172.24.21.152","26556","95375513","2876639323","false","true","false","false","20","true","false","35219"
"821","51766","443","172.24.21.152","172.217.5.5","26563","2876639323","95376181","false","true","false","false","20","false","true","862"
