"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"244","443","52036","172.217.5.14","172.24.21.152","25596","3916407760","1476540702","false","true","false","false","20","true","false","4100"
"245","443","52036","172.217.5.14","172.24.21.152","25596","3916407791","1476540702","false","true","true","false","20","true","false","4100"
"255","52036","443","172.24.21.152","172.217.5.14","25609","1476540702","3916407792","false","true","true","false","20","false","true","344"
"256","443","52036","172.217.5.14","172.24.21.152","25609","3916407792","1476540703","false","true","false","false","20","true","false","4100"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"190","443","52037","172.217.5.14","172.24.21.152","19740","3127270448","0","true","false","false","false","32","true","false","8192"
"194","52037","443","172.24.21.152","172.217.5.14","19748","1599032862","3127270449","true","true","false","false","32","false","true","42900"
"195","443","52037","172.217.5.14","172.24.21.152","19748","3127270449","1599032863","false","true","false","false","20","true","false","4140"
"199","443","52037","172.217.5.14","172.24.21.152","19749","3127270449","1599032863","false","true","false","true","20","true","false","4140"
"204","52037","443","172.24.21.152","172.217.5.14","19762","1599032863","3127270966","false","true","false","false","20","false","true","344"
"205","52037","443","172.24.21.152","172.217.5.14","19762","1599032863","3127270966","false","true","false","true","20","false","true","344"
"207","443","52037","172.217.5.14","172.24.21.152","19763","3127270966","1599033021","false","true","false","false","20","true","false","4100"
"218","52037","443","172.24.21.152","172.217.5.14","19988","1599033021","3127271017","false","true","false","false","20","false","true","344"
"246","443","52037","172.217.5.14","172.24.21.152","25596","3127271017","1599033021","false","true","false","false","20","true","false","4100"
"247","443","52037","172.217.5.14","172.24.21.152","25596","3127271048","1599033021","false","true","true","false","20","true","false","4100"
"252","52037","443","172.24.21.152","172.217.5.14","25603","1599033021","3127271049","false","true","true","false","20","false","true","344"
"253","443","52037","172.217.5.14","172.24.21.152","25603","3127271049","1599033022","false","true","false","false","20","true","false","4100"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"191","443","52038","172.217.5.14","172.24.21.152","19741","3145216343","0","true","false","false","false","32","true","false","8192"
"196","52038","443","172.24.21.152","172.217.5.14","19748","1752006235","3145216344","true","true","false","false","32","false","true","42900"
"197","443","52038","172.217.5.14","172.24.21.152","19748","3145216344","1752006236","false","true","false","false","20","true","false","4140"
"200","443","52038","172.217.5.14","172.24.21.152","19749","3145216344","1752006236","false","true","false","true","20","true","false","4140"
"203","52038","443","172.24.21.152","172.217.5.14","19762","1752006236","3145216861","false","true","false","false","20","false","true","344"
"208","52038","443","172.24.21.152","172.217.5.14","19767","1752006236","3145216861","false","true","false","true","20","false","true","344"
"209","443","52038","172.217.5.14","172.24.21.152","19768","3145216861","1752006394","false","true","false","false","20","true","false","4100"
"217","52038","443","172.24.21.152","172.217.5.14","19988","1752006394","3145216912","false","true","false","false","20","false","true","344"
"242","443","52038","172.217.5.14","172.24.21.152","25595","3145216912","1752006394","false","true","false","false","20","true","false","4100"
"243","443","52038","172.217.5.14","172.24.21.152","25595","3145216943","1752006394","false","true","true","false","20","true","false","4100"
